Dataset,Emotion,File
TESS,Happy,YAF_wheat_happy
TESS,Happy,YAF_when_happy
TESS,Happy,YAF_which_happy
TESS,Happy,YAF_whip_happy
TESS,Happy,YAF_white_happy
TESS,Happy,YAF_wife_happy
TESS,Happy,YAF_wire_happy
TESS,Happy,YAF_witch_happy
TESS,Happy,YAF_yearn_happy
TESS,Happy,YAF_yes_happy
TESS,Happy,YAF_young_happy
TESS,Happy,YAF_youth_happy
TESS,Neutral,YAF_back_neutral
TESS,Neutral,YAF_bar_neutral
TESS,Neutral,YAF_base_neutral
TESS,Neutral,YAF_bath_neutral
TESS,Neutral,YAF_bean_neutral
TESS,Neutral,YAF_beg_neutral
TESS,Neutral,YAF_bite_neutral
TESS,Neutral,YAF_boat_neutral
TESS,Neutral,YAF_bone_neutral
TESS,Neutral,YAF_book_neutral
TESS,Neutral,YAF_bought_neutral
TESS,Neutral,YAF_burn_neutral
TESS,Neutral,YAF_cab_neutral
TESS,Neutral,YAF_calm_neutral
TESS,Neutral,YAF_came_neutral
TESS,Neutral,YAF_cause_neutral
TESS,Neutral,YAF_chain_neutral
TESS,Neutral,YAF_chair_neutral
TESS,Neutral,YAF_chalk_neutral
TESS,Neutral,YAF_chat_neutral
TESS,Neutral,YAF_check_neutral
TESS,Neutral,YAF_cheek_neutral
TESS,Neutral,YAF_chief_neutral
TESS,Neutral,YAF_choice_neutral
TESS,Neutral,YAF_cool_neutral
TESS,Neutral,YAF_dab_neutral
TESS,Neutral,YAF_date_neutral
TESS,Neutral,YAF_dead_neutral
TESS,Neutral,YAF_death_neutral
TESS,Neutral,YAF_deep_neutral
TESS,Neutral,YAF_dime_neutral
TESS,Neutral,YAF_dip_neutral
TESS,Neutral,YAF_ditch_neutral
TESS,Neutral,YAF_dodge_neutral
TESS,Neutral,YAF_dog_neutral
TESS,Neutral,YAF_doll_neutral
TESS,Neutral,YAF_door_neutral
TESS,Neutral,YAF_fail_neutral
TESS,Neutral,YAF_fall_neutral
TESS,Neutral,YAF_far_neutral
TESS,Neutral,YAF_fat_neutral
TESS,Neutral,YAF_fit_neutral
TESS,Neutral,YAF_five_neutral
TESS,Neutral,YAF_food_neutral
TESS,Neutral,YAF_gap_neutral
TESS,Neutral,YAF_gas_neutral
TESS,Neutral,YAF_gaze_neutral
TESS,Neutral,YAF_germ_neutral
TESS,Neutral,YAF_get_neutral
TESS,Neutral,YAF_gin_neutral
TESS,Neutral,YAF_goal_neutral
TESS,Neutral,YAF_good_neutral
TESS,Neutral,YAF_goose_neutral
TESS,Neutral,YAF_gun_neutral
TESS,Neutral,YAF_half_neutral
TESS,Neutral,YAF_hall_neutral
TESS,Neutral,YAF_hash_neutral
TESS,Neutral,YAF_hate_neutral
TESS,Neutral,YAF_have_neutral
TESS,Neutral,YAF_haze_neutral
TESS,Neutral,YAF_hire_neutral
TESS,Neutral,YAF_hit_neutral
TESS,Neutral,YAF_hole_neutral
TESS,Neutral,YAF_home_neutral
TESS,Neutral,YAF_hurl_neutral
TESS,Neutral,YAF_hush_neutral
TESS,Neutral,YAF_jail_neutral
TESS,Neutral,YAF_jar_neutral
TESS,Neutral,YAF_join_neutral
TESS,Neutral,YAF_judge_neutral
TESS,Neutral,YAF_jug_neutral
TESS,Neutral,YAF_juice_neutral
TESS,Neutral,YAF_keen_neutral
TESS,Neutral,YAF_keep_neutral
TESS,Neutral,YAF_keg_neutral
TESS,Neutral,YAF_kick_neutral
TESS,Neutral,YAF_kill_neutral
TESS,Neutral,YAF_king_neutral
TESS,Neutral,YAF_kite_neutral
TESS,Neutral,YAF_knock_neutral
TESS,Neutral,YAF_late_neutral
TESS,Neutral,YAF_laud_neutral
TESS,Neutral,YAF_lean_neutral
TESS,Neutral,YAF_learn_neutral
TESS,Neutral,YAF_lease_neutral
TESS,Neutral,YAF_lid_neutral
TESS,Neutral,YAF_life_neutral
TESS,Neutral,YAF_limb_neutral
TESS,Neutral,YAF_live_neutral
TESS,Neutral,YAF_loaf_neutral
TESS,Neutral,YAF_long_neutral
TESS,Neutral,YAF_lore_neutral
TESS,Neutral,YAF_lose_neutral
TESS,Neutral,YAF_lot_neutral
TESS,Neutral,YAF_love_neutral
TESS,Neutral,YAF_luck_neutral
TESS,Neutral,YAF_make_neutral
TESS,Neutral,YAF_match_neutral
TESS,Neutral,YAF_merge_neutral
TESS,Neutral,YAF_mess_neutral
TESS,Neutral,YAF_met_neutral
TESS,Neutral,YAF_mill_neutral
TESS,Neutral,YAF_mob_neutral
TESS,Neutral,YAF_mode_neutral
TESS,Neutral,YAF_mood_neutral
TESS,Neutral,YAF_moon_neutral
TESS,Neutral,YAF_mop_neutral
TESS,Neutral,YAF_mouse_neutral
TESS,Neutral,YAF_nag_neutral
TESS,Neutral,YAF_name_neutral
TESS,Neutral,YAF_near_neutral
TESS,Neutral,YAF_neat_neutral
TESS,Neutral,YAF_nice_neutral
TESS,Neutral,YAF_note_neutral
TESS,Neutral,YAF_numb_neutral
TESS,Neutral,YAF_pad_neutral
TESS,Neutral,YAF_page_neutral
TESS,Neutral,YAF_pain_neutral
TESS,Neutral,YAF_pass_neutral
TESS,Neutral,YAF_pearl_neutral
TESS,Neutral,YAF_peg_neutral
TESS,Neutral,YAF_perch_neutral
TESS,Neutral,YAF_phone_neutral
TESS,Neutral,YAF_pick_neutral
TESS,Neutral,YAF_pike_neutral
TESS,Neutral,YAF_pole_neutral
TESS,Neutral,YAF_pool_neutral
TESS,Neutral,YAF_puff_neutral
TESS,Neutral,YAF_rag_neutral
TESS,Neutral,YAF_raid_neutral
TESS,Neutral,YAF_rain_neutral
TESS,Neutral,YAF_raise_neutral
TESS,Neutral,YAF_rat_neutral
TESS,Neutral,YAF_reach_neutral
TESS,Neutral,YAF_read_neutral
TESS,Neutral,YAF_red_neutral
TESS,Neutral,YAF_ring_neutral
TESS,Neutral,YAF_ripe_neutral
TESS,Neutral,YAF_road_neutral
TESS,Neutral,YAF_room_neutral
TESS,Neutral,YAF_rose_neutral
TESS,Neutral,YAF_rot_neutral
TESS,Neutral,YAF_rough_neutral
TESS,Neutral,YAF_rush_neutral
TESS,Neutral,YAF_said_neutral
TESS,Neutral,YAF_sail_neutral
TESS,Neutral,YAF_search_neutral
TESS,Neutral,YAF_seize_neutral
TESS,Neutral,YAF_sell_neutral
TESS,Neutral,YAF_shack_neutral
TESS,Neutral,YAF_shall_neutral
TESS,Neutral,YAF_shawl_neutral
TESS,Neutral,YAF_sheep_neutral
TESS,Neutral,YAF_shirt_neutral
TESS,Neutral,YAF_should_neutral
TESS,Neutral,YAF_shout_neutral
TESS,Neutral,YAF_size_neutral
TESS,Neutral,YAF_soap_neutral
TESS,Neutral,YAF_soup_neutral
TESS,Neutral,YAF_sour_neutral
TESS,Neutral,YAF_south_neutral
TESS,Neutral,YAF_sub_neutral
TESS,Neutral,YAF_such_neutral
TESS,Neutral,YAF_sure_neutral
TESS,Neutral,YAF_take_neutral
TESS,Neutral,YAF_talk_neutral
TESS,Neutral,YAF_tape_neutral
TESS,Neutral,YAF_team_neutral
TESS,Neutral,YAF_tell_neutral
TESS,Neutral,YAF_thin_neutral
TESS,Neutral,YAF_third_neutral
TESS,Neutral,YAF_thought_neutral
TESS,Neutral,YAF_thumb_neutral
TESS,Neutral,YAF_time_neutral
TESS,Neutral,YAF_tip_neutral
TESS,Neutral,YAF_tire_neutral
TESS,Neutral,YAF_ton_neutral
TESS,Neutral,YAF_tool_neutral
TESS,Neutral,YAF_tough_neutral
TESS,Neutral,YAF_turn_neutral
TESS,Neutral,YAF_vine_neutral
TESS,Neutral,YAF_voice_neutral
TESS,Neutral,YAF_void_neutral
TESS,Neutral,YAF_vote_neutral
TESS,Neutral,YAF_wag_neutral
TESS,Neutral,YAF_walk_neutral
TESS,Neutral,YAF_wash_neutral
TESS,Neutral,YAF_week_neutral
TESS,Neutral,YAF_wheat_neutral
TESS,Neutral,YAF_when_neutral
TESS,Neutral,YAF_which_neutral
TESS,Neutral,YAF_whip_neutral
TESS,Neutral,YAF_white_neutral
TESS,Neutral,YAF_wife_neutral
TESS,Neutral,YAF_wire_neutral
TESS,Neutral,YAF_witch_neutral
TESS,Neutral,YAF_yearn_neutral
TESS,Neutral,YAF_yes_neutral
TESS,Neutral,YAF_young_neutral
TESS,Neutral,YAF_youth_neutral
TESS,Surprised,YAF_back_ps
TESS,Surprised,YAF_bar_ps
TESS,Surprised,YAF_base_ps
TESS,Surprised,YAF_bath_ps
TESS,Surprised,YAF_bean_ps
TESS,Surprised,YAF_beg_ps
TESS,Surprised,YAF_bite_ps
TESS,Surprised,YAF_boat_ps
TESS,Surprised,YAF_bone_ps
TESS,Surprised,YAF_book_ps
TESS,Surprised,YAF_bought_ps
TESS,Surprised,YAF_burn_ps
TESS,Surprised,YAF_cab_ps
TESS,Surprised,YAF_calm_ps
TESS,Surprised,YAF_came_ps
TESS,Surprised,YAF_cause_ps
TESS,Surprised,YAF_chain_ps
TESS,Surprised,YAF_chair_ps
TESS,Surprised,YAF_chalk_ps
TESS,Surprised,YAF_chat_ps
TESS,Surprised,YAF_check_ps
TESS,Surprised,YAF_cheek_ps
TESS,Surprised,YAF_chief_ps
TESS,Surprised,YAF_choice_ps
TESS,Surprised,YAF_cool_ps
TESS,Surprised,YAF_dab_ps
TESS,Surprised,YAF_date_ps
TESS,Surprised,YAF_dead_ps
TESS,Surprised,YAF_death_ps
TESS,Surprised,YAF_deep_ps
TESS,Surprised,YAF_dime_ps
TESS,Surprised,YAF_dip_ps
TESS,Surprised,YAF_ditch_ps
TESS,Surprised,YAF_dodge_ps
TESS,Surprised,YAF_dog_ps
TESS,Surprised,YAF_doll_ps
TESS,Surprised,YAF_door_ps
TESS,Surprised,YAF_fail_ps
TESS,Surprised,YAF_fall_ps
TESS,Surprised,YAF_far_ps
TESS,Surprised,YAF_fat_ps
TESS,Surprised,YAF_fit_ps
TESS,Surprised,YAF_five_ps
TESS,Surprised,YAF_food_ps
TESS,Surprised,YAF_gap_ps
TESS,Surprised,YAF_gas_ps
TESS,Surprised,YAF_gaze_ps
TESS,Surprised,YAF_germ_ps
TESS,Surprised,YAF_get_ps
TESS,Surprised,YAF_gin_ps
TESS,Surprised,YAF_goal_ps
TESS,Surprised,YAF_good_ps
TESS,Surprised,YAF_goose_ps
TESS,Surprised,YAF_gun_ps
TESS,Surprised,YAF_half_ps
TESS,Surprised,YAF_hall_ps
TESS,Surprised,YAF_hash_ps
TESS,Surprised,YAF_hate_ps
TESS,Surprised,YAF_have_ps
TESS,Surprised,YAF_haze_ps
TESS,Surprised,YAF_hire_ps
TESS,Surprised,YAF_hit_ps
TESS,Surprised,YAF_hole_ps
TESS,Surprised,YAF_home_ps
TESS,Surprised,YAF_hurl_ps
TESS,Surprised,YAF_hush_ps
TESS,Surprised,YAF_jail_ps
TESS,Surprised,YAF_jar_ps
TESS,Surprised,YAF_join_ps
TESS,Surprised,YAF_judge_ps
TESS,Surprised,YAF_jug_ps
TESS,Surprised,YAF_juice_ps
TESS,Surprised,YAF_keen_ps
TESS,Surprised,YAF_keep_ps
TESS,Surprised,YAF_keg_ps
TESS,Surprised,YAF_kick_ps
TESS,Surprised,YAF_kill_ps
TESS,Surprised,YAF_king_ps
TESS,Surprised,YAF_kite_ps
TESS,Surprised,YAF_knock_ps
TESS,Surprised,YAF_late_ps
TESS,Surprised,YAF_laud_ps
TESS,Surprised,YAF_lean_ps
TESS,Surprised,YAF_learn_ps
TESS,Surprised,YAF_lease_ps
TESS,Surprised,YAF_lid_ps
TESS,Surprised,YAF_life_ps
TESS,Surprised,YAF_limb_ps
TESS,Surprised,YAF_live_ps
TESS,Surprised,YAF_loaf_ps
TESS,Surprised,YAF_long_ps
TESS,Surprised,YAF_lore_ps
TESS,Surprised,YAF_lose_ps
TESS,Surprised,YAF_lot_ps
TESS,Surprised,YAF_love_ps
TESS,Surprised,YAF_luck_ps
TESS,Surprised,YAF_make_ps
TESS,Surprised,YAF_match_ps
TESS,Surprised,YAF_merge_ps
TESS,Surprised,YAF_mess_ps
TESS,Surprised,YAF_met_ps
TESS,Surprised,YAF_mill_ps
TESS,Surprised,YAF_mob_ps
TESS,Surprised,YAF_mode_ps
TESS,Surprised,YAF_mood_ps
TESS,Surprised,YAF_moon_ps
TESS,Surprised,YAF_mop_ps
TESS,Surprised,YAF_mouse_ps
TESS,Surprised,YAF_nag_ps
TESS,Surprised,YAF_name_ps
TESS,Surprised,YAF_near_ps
TESS,Surprised,YAF_neat_ps
TESS,Surprised,YAF_nice_ps
TESS,Surprised,YAF_note_ps
TESS,Surprised,YAF_numb_ps
TESS,Surprised,YAF_pad_ps
TESS,Surprised,YAF_page_ps
TESS,Surprised,YAF_pain_ps
TESS,Surprised,YAF_pass_ps
TESS,Surprised,YAF_pearl_ps
TESS,Surprised,YAF_peg_ps
TESS,Surprised,YAF_perch_ps
TESS,Surprised,YAF_phone_ps
TESS,Surprised,YAF_pick_ps
TESS,Surprised,YAF_pike_ps
TESS,Surprised,YAF_pole_ps
TESS,Surprised,YAF_pool_ps
TESS,Surprised,YAF_puff_ps
TESS,Surprised,YAF_rag_ps
TESS,Surprised,YAF_raid_ps
TESS,Surprised,YAF_rain_ps
TESS,Surprised,YAF_raise_ps
TESS,Surprised,YAF_rat_ps
TESS,Surprised,YAF_reach_ps
TESS,Surprised,YAF_read_ps
TESS,Surprised,YAF_red_ps
TESS,Surprised,YAF_ring_ps
TESS,Surprised,YAF_ripe_ps
TESS,Surprised,YAF_road_ps
TESS,Surprised,YAF_room_ps
TESS,Surprised,YAF_rose_ps
TESS,Surprised,YAF_rot_ps
TESS,Surprised,YAF_rough_ps
TESS,Surprised,YAF_rush_ps
TESS,Surprised,YAF_said_ps
TESS,Surprised,YAF_sail_ps
TESS,Surprised,YAF_search_ps
TESS,Surprised,YAF_seize_ps
TESS,Surprised,YAF_sell_ps
TESS,Surprised,YAF_shack_ps
TESS,Surprised,YAF_shall_ps
TESS,Surprised,YAF_shawl_ps
TESS,Surprised,YAF_sheep_ps
TESS,Surprised,YAF_shirt_ps
TESS,Surprised,YAF_should_ps
TESS,Surprised,YAF_shout_ps
TESS,Surprised,YAF_size_ps
TESS,Surprised,YAF_soap_ps
TESS,Surprised,YAF_soup_ps
TESS,Surprised,YAF_sour_ps
TESS,Surprised,YAF_south_ps
TESS,Surprised,YAF_sub_ps
TESS,Surprised,YAF_such_ps
TESS,Surprised,YAF_sure_ps
TESS,Surprised,YAF_take_ps
TESS,Surprised,YAF_talk_ps
TESS,Surprised,YAF_tape_ps
TESS,Surprised,YAF_team_ps
TESS,Surprised,YAF_tell_ps
TESS,Surprised,YAF_thin_ps
TESS,Surprised,YAF_third_ps
TESS,Surprised,YAF_thought_ps
TESS,Surprised,YAF_thumb_ps
TESS,Surprised,YAF_time_ps
TESS,Surprised,YAF_tip_ps
TESS,Surprised,YAF_tire_ps
TESS,Surprised,YAF_ton_ps
TESS,Surprised,YAF_tool_ps
TESS,Surprised,YAF_tough_ps
TESS,Surprised,YAF_turn_ps
TESS,Surprised,YAF_vine_ps
TESS,Surprised,YAF_voice_ps
TESS,Surprised,YAF_void_ps
TESS,Surprised,YAF_vote_ps
TESS,Surprised,YAF_wag_ps
TESS,Surprised,YAF_walk_ps
TESS,Surprised,YAF_wash_ps
TESS,Surprised,YAF_week_ps
TESS,Surprised,YAF_wheat_ps
TESS,Surprised,YAF_when_ps
TESS,Surprised,YAF_which_ps
TESS,Surprised,YAF_whip_ps
TESS,Surprised,YAF_white_ps
TESS,Surprised,YAF_wife_ps
TESS,Surprised,YAF_wire_ps
TESS,Surprised,YAF_witch_ps
TESS,Surprised,YAF_yearn_ps
TESS,Surprised,YAF_yes_ps
TESS,Surprised,YAF_young_ps
TESS,Surprised,YAF_youth_ps
TESS,Sad,YAF_back_sad
TESS,Sad,YAF_bar_sad
TESS,Sad,YAF_base_sad
TESS,Sad,YAF_bath_sad
TESS,Sad,YAF_bean_sad
TESS,Sad,YAF_beg_sad
TESS,Sad,YAF_bite_sad
TESS,Sad,YAF_boat_sad
TESS,Sad,YAF_bone_sad
TESS,Sad,YAF_book_sad
TESS,Sad,YAF_bought_sad
TESS,Sad,YAF_burn_sad
TESS,Sad,YAF_cab_sad
TESS,Sad,YAF_calm_sad
TESS,Sad,YAF_came_sad
TESS,Sad,YAF_cause_sad
TESS,Sad,YAF_chain_sad
TESS,Sad,YAF_chair_sad
TESS,Sad,YAF_chalk_sad
TESS,Sad,YAF_chat_sad
TESS,Sad,YAF_check_sad
TESS,Sad,YAF_cheek_sad
TESS,Sad,YAF_chief_sad
TESS,Sad,YAF_choice_sad
TESS,Sad,YAF_cool_sad
TESS,Sad,YAF_dab_sad
TESS,Sad,YAF_date_sad
TESS,Sad,YAF_dead_sad
TESS,Sad,YAF_death_sad
TESS,Sad,YAF_deep_sad
TESS,Sad,YAF_dime_sad
TESS,Sad,YAF_dip_sad
TESS,Sad,YAF_ditch_sad
TESS,Sad,YAF_dodge_sad
TESS,Sad,YAF_dog_sad
TESS,Sad,YAF_doll_sad
TESS,Sad,YAF_door_sad
TESS,Sad,YAF_fail_sad
TESS,Sad,YAF_fall_sad
TESS,Sad,YAF_far_sad
TESS,Sad,YAF_fat_sad
TESS,Sad,YAF_fit_sad
TESS,Sad,YAF_five_sad
TESS,Sad,YAF_food_sad
TESS,Sad,YAF_gap_sad
TESS,Sad,YAF_gas_sad
TESS,Sad,YAF_gaze_sad
TESS,Sad,YAF_germ_sad
TESS,Sad,YAF_get_sad
TESS,Sad,YAF_gin_sad
TESS,Sad,YAF_goal_sad
TESS,Sad,YAF_good_sad
TESS,Sad,YAF_goose_sad
TESS,Sad,YAF_gun_sad
TESS,Sad,YAF_half_sad
TESS,Sad,YAF_hall_sad
TESS,Sad,YAF_hash_sad
TESS,Sad,YAF_hate_sad
TESS,Sad,YAF_have_sad
TESS,Sad,YAF_haze_sad
TESS,Sad,YAF_hire_sad
TESS,Sad,YAF_hit_sad
TESS,Sad,YAF_hole_sad
TESS,Sad,YAF_home_sad
TESS,Sad,YAF_hurl_sad
TESS,Sad,YAF_hush_sad
TESS,Sad,YAF_jail_sad
TESS,Sad,YAF_jar_sad
TESS,Sad,YAF_join_sad
TESS,Sad,YAF_judge_sad
TESS,Sad,YAF_jug_sad
TESS,Sad,YAF_juice_sad
TESS,Sad,YAF_keen_sad
TESS,Sad,YAF_keep_sad
TESS,Sad,YAF_keg_sad
TESS,Sad,YAF_kick_sad
TESS,Sad,YAF_kill_sad
TESS,Sad,YAF_king_sad
TESS,Sad,YAF_kite_sad
TESS,Sad,YAF_knock_sad
TESS,Sad,YAF_late_sad
TESS,Sad,YAF_laud_sad
TESS,Sad,YAF_lean_sad
TESS,Sad,YAF_learn_sad
TESS,Sad,YAF_lease_sad
TESS,Sad,YAF_lid_sad
TESS,Sad,YAF_life_sad
TESS,Sad,YAF_limb_sad
TESS,Sad,YAF_live_sad
TESS,Sad,YAF_loaf_sad
TESS,Sad,YAF_long_sad
TESS,Sad,YAF_lore_sad
TESS,Sad,YAF_lose_sad
TESS,Sad,YAF_lot_sad
TESS,Sad,YAF_love_sad
TESS,Sad,YAF_luck_sad
TESS,Sad,YAF_make_sad
TESS,Sad,YAF_match_sad
TESS,Sad,YAF_merge_sad
TESS,Sad,YAF_mess_sad
TESS,Sad,YAF_met_sad
TESS,Sad,YAF_mill_sad
TESS,Sad,YAF_mob_sad
TESS,Sad,YAF_mode_sad
TESS,Sad,YAF_mood_sad
TESS,Sad,YAF_moon_sad
TESS,Sad,YAF_mop_sad
TESS,Sad,YAF_mouse_sad
TESS,Sad,YAF_nag_sad
TESS,Sad,YAF_name_sad
TESS,Sad,YAF_near_sad
TESS,Sad,YAF_neat_sad
TESS,Sad,YAF_nice_sad
TESS,Sad,YAF_note_sad
TESS,Sad,YAF_numb_sad
TESS,Sad,YAF_pad_sad
TESS,Sad,YAF_page_sad
TESS,Sad,YAF_pain_sad
TESS,Sad,YAF_pass_sad
TESS,Sad,YAF_pearl_sad
TESS,Sad,YAF_peg_sad
TESS,Sad,YAF_perch_sad
TESS,Sad,YAF_phone_sad
TESS,Sad,YAF_pick_sad
TESS,Sad,YAF_pike_sad
TESS,Sad,YAF_pole_sad
TESS,Sad,YAF_pool_sad
TESS,Sad,YAF_puff_sad
TESS,Sad,YAF_rag_sad
TESS,Sad,YAF_raid_sad
TESS,Sad,YAF_rain_sad
TESS,Sad,YAF_raise_sad
TESS,Sad,YAF_rat_sad
TESS,Sad,YAF_reach_sad
TESS,Sad,YAF_read_sad
TESS,Sad,YAF_red_sad
TESS,Sad,YAF_ring_sad
TESS,Sad,YAF_ripe_sad
TESS,Sad,YAF_road_sad
TESS,Sad,YAF_room_sad
TESS,Sad,YAF_rose_sad
TESS,Sad,YAF_rot_sad
TESS,Sad,YAF_rough_sad
TESS,Sad,YAF_rush_sad
TESS,Sad,YAF_said_sad
TESS,Sad,YAF_sail_sad
TESS,Sad,YAF_search_sad
TESS,Sad,YAF_seize_sad
TESS,Sad,YAF_sell_sad
TESS,Sad,YAF_shack_sad
TESS,Sad,YAF_shall_sad
TESS,Sad,YAF_shawl_sad
TESS,Sad,YAF_sheep_sad
TESS,Sad,YAF_shirt_sad
TESS,Sad,YAF_should_sad
TESS,Sad,YAF_shout_sad
TESS,Sad,YAF_size_sad
TESS,Sad,YAF_soap_sad
TESS,Sad,YAF_soup_sad
TESS,Sad,YAF_sour_sad
TESS,Sad,YAF_south_sad
TESS,Sad,YAF_sub_sad
TESS,Sad,YAF_such_sad
TESS,Sad,YAF_sure_sad
TESS,Sad,YAF_take_sad
TESS,Sad,YAF_talk_sad
TESS,Sad,YAF_tape_sad
TESS,Sad,YAF_team_sad
TESS,Sad,YAF_tell_sad
TESS,Sad,YAF_thin_sad
TESS,Sad,YAF_third_sad
TESS,Sad,YAF_thought_sad
TESS,Sad,YAF_thumb_sad
TESS,Sad,YAF_time_sad
TESS,Sad,YAF_tip_sad
TESS,Sad,YAF_tire_sad
TESS,Sad,YAF_ton_sad
TESS,Sad,YAF_tool_sad
TESS,Sad,YAF_tough_sad
TESS,Sad,YAF_turn_sad
TESS,Sad,YAF_vine_sad
TESS,Sad,YAF_voice_sad
TESS,Sad,YAF_void_sad
TESS,Sad,YAF_vote_sad
TESS,Sad,YAF_wag_sad
TESS,Sad,YAF_walk_sad
TESS,Sad,YAF_wash_sad
TESS,Sad,YAF_week_sad
TESS,Sad,YAF_wheat_sad
TESS,Sad,YAF_when_sad
TESS,Sad,YAF_which_sad
TESS,Sad,YAF_whip_sad
TESS,Sad,YAF_white_sad
TESS,Sad,YAF_wife_sad
TESS,Sad,YAF_wire_sad
TESS,Sad,YAF_witch_sad
TESS,Sad,YAF_yearn_sad
TESS,Sad,YAF_yes_sad
TESS,Sad,YAF_young_sad
TESS,Sad,YAF_youth_sad
SAVEE,Unknown,DC_a01
SAVEE,Unknown,DC_a02
SAVEE,Unknown,DC_a03
SAVEE,Unknown,DC_a04
SAVEE,Unknown,DC_a05
SAVEE,Unknown,DC_a06
SAVEE,Unknown,DC_a07
SAVEE,Unknown,DC_a08
SAVEE,Unknown,DC_a09
SAVEE,Unknown,DC_a10
SAVEE,Unknown,DC_a11
SAVEE,Unknown,DC_a12
SAVEE,Unknown,DC_a13
SAVEE,Unknown,DC_a14
SAVEE,Unknown,DC_a15
SAVEE,Unknown,DC_d01
SAVEE,Unknown,DC_d02
SAVEE,Unknown,DC_d03
SAVEE,Unknown,DC_d04
SAVEE,Unknown,DC_d05
SAVEE,Unknown,DC_d06
SAVEE,Unknown,DC_d07
SAVEE,Unknown,DC_d08
SAVEE,Unknown,DC_d09
SAVEE,Unknown,DC_d10
SAVEE,Unknown,DC_d11
SAVEE,Unknown,DC_d12
SAVEE,Unknown,DC_d13
SAVEE,Unknown,DC_d14
SAVEE,Unknown,DC_d15
SAVEE,Unknown,DC_f01
SAVEE,Unknown,DC_f02
SAVEE,Unknown,DC_f03
SAVEE,Unknown,DC_f04
SAVEE,Unknown,DC_f05
SAVEE,Unknown,DC_f06
SAVEE,Unknown,DC_f07
SAVEE,Unknown,DC_f08
SAVEE,Unknown,DC_f09
SAVEE,Unknown,DC_f10
SAVEE,Unknown,DC_f11
SAVEE,Unknown,DC_f12
SAVEE,Unknown,DC_f13
SAVEE,Unknown,DC_f14
SAVEE,Unknown,DC_f15
SAVEE,Unknown,DC_h01
SAVEE,Unknown,DC_h02
SAVEE,Unknown,DC_h03
SAVEE,Unknown,DC_h04
SAVEE,Unknown,DC_h05
SAVEE,Unknown,DC_h06
SAVEE,Unknown,DC_h07
SAVEE,Unknown,DC_h08
SAVEE,Unknown,DC_h09
SAVEE,Unknown,DC_h10
SAVEE,Unknown,DC_h11
SAVEE,Unknown,DC_h12
SAVEE,Unknown,DC_h13
SAVEE,Unknown,DC_h14
SAVEE,Unknown,DC_h15
SAVEE,Unknown,DC_n01
SAVEE,Unknown,DC_n02
SAVEE,Unknown,DC_n03
SAVEE,Unknown,DC_n04
SAVEE,Unknown,DC_n05
SAVEE,Unknown,DC_n06
SAVEE,Unknown,DC_n07
SAVEE,Unknown,DC_n08
SAVEE,Unknown,DC_n09
SAVEE,Unknown,DC_n10
SAVEE,Unknown,DC_n11
SAVEE,Unknown,DC_n12
SAVEE,Unknown,DC_n13
SAVEE,Unknown,DC_n14
SAVEE,Unknown,DC_n15
SAVEE,Unknown,DC_n16
SAVEE,Unknown,DC_n17
SAVEE,Unknown,DC_n18
SAVEE,Unknown,DC_n19
SAVEE,Unknown,DC_n20
SAVEE,Unknown,DC_n21
SAVEE,Unknown,DC_n22
SAVEE,Unknown,DC_n23
SAVEE,Unknown,DC_n24
SAVEE,Unknown,DC_n25
SAVEE,Unknown,DC_n26
SAVEE,Unknown,DC_n27
SAVEE,Unknown,DC_n28
SAVEE,Unknown,DC_n29
SAVEE,Unknown,DC_n30
SAVEE,Unknown,DC_sa01
SAVEE,Unknown,DC_sa02
SAVEE,Unknown,DC_sa03
SAVEE,Unknown,DC_sa04
SAVEE,Unknown,DC_sa05
SAVEE,Unknown,DC_sa06
SAVEE,Unknown,DC_sa07
SAVEE,Unknown,DC_sa08
SAVEE,Unknown,DC_sa09
SAVEE,Unknown,DC_sa10
SAVEE,Unknown,DC_sa11
SAVEE,Unknown,DC_sa12
SAVEE,Unknown,DC_sa13
SAVEE,Unknown,DC_sa14
SAVEE,Unknown,DC_sa15
SAVEE,Unknown,DC_su01
SAVEE,Unknown,DC_su02
SAVEE,Unknown,DC_su03
SAVEE,Unknown,DC_su04
SAVEE,Unknown,DC_su05
SAVEE,Unknown,DC_su06
SAVEE,Unknown,DC_su07
SAVEE,Unknown,DC_su08
SAVEE,Unknown,DC_su09
SAVEE,Unknown,DC_su10
SAVEE,Unknown,DC_su11
SAVEE,Unknown,DC_su12
SAVEE,Unknown,DC_su13
SAVEE,Unknown,DC_su14
SAVEE,Unknown,DC_su15
SAVEE,Unknown,JE_a01
SAVEE,Unknown,JE_a02
SAVEE,Unknown,JE_a03
SAVEE,Unknown,JE_a04
SAVEE,Unknown,JE_a05
SAVEE,Unknown,JE_a06
SAVEE,Unknown,JE_a07
SAVEE,Unknown,JE_a08
SAVEE,Unknown,JE_a09
SAVEE,Unknown,JE_a10
SAVEE,Unknown,JE_a11
SAVEE,Unknown,JE_a12
SAVEE,Unknown,JE_a13
SAVEE,Unknown,JE_a14
SAVEE,Unknown,JE_a15
SAVEE,Unknown,JE_d01
SAVEE,Unknown,JE_d02
SAVEE,Unknown,JE_d03
SAVEE,Unknown,JE_d04
SAVEE,Unknown,JE_d05
SAVEE,Unknown,JE_d06
SAVEE,Unknown,JE_d07
SAVEE,Unknown,JE_d08
SAVEE,Unknown,JE_d09
